objid,sample,asset_id,name,pgc,img_name,row_txt
587736808302837948,original,98238,J140227.33+131349.5,1425919,98238,6058
587736808306573469,original,98283,J143653.00+120939.9,1404778,98283,6656
587736808308801790,original,98342,J145739.26+112152.7,4440973,98342,7098
587736808836169819,original,98373,J132910.01+142641.1,1458265,98373,5349
587736808838594796,original,98409,CGCG 073-090,49254,98409,5828
587736808838791188,original,98411,J135338.79+135155.0,1442650,98411,5850
587736808838987865,original,98415,J135558.94+135140.7,3816167,98415,5887
587736808842330186,original,98454,CGCG 075-034,51590,98454,6440
587736809914761465,original,98762,J141519.21+141247.6,3822806,98762,6264
587736809917317304,original,98797,J143908.44+132140.5,1429066,98797,6733
587736812059689306,original,98919,J153156.56+092634.3,1365178,98919,7790
587736812061786371,original,98954,J155039.63+082756.2,3854651,98954,8064
587736812062704003,original,98962,J155859.71+080809.0,1339845,98962,8176
587736812595380525,original,99012,J152129.35+101650.4,3091335,99012,7613
587736812599378060,original,99092,J155740.10+082937.7,3856754,99092,8156
587736812601147706,original,99106,J161318.26+074327.6,1329189,99106,8453
587736813670367481,original,99311,J153322.22+103520.7,3848889,99311,7833
587736813671940460,original,99332,J154751.03+095828.6,3853717,99332,8020
587736814204157984,original,99375,J150524.44+121405.6,1406002,99375,7230
587736897964015780,original,99446,CGCG 167-025,57168,99446,8351
587736897964998982,original,99464,NGC 6096,57598,99464,8459
587736897965457807,original,99474,J161847.79+255547.4,1755593,99474,8532
587736898502983928,original,99589,J162435.65+251714.6,1731411,99589,8624
587736898503377189,original,99594,J162805.43+245029.2,1717899,99594,8702
587736899037954359,original,99656,J161012.19+281501.2,4120903,99656,8384
587736899573514396,original,99750,J160038.49+302424.6,3857531,99750,8212
587736899574038667,original,99760,J160500.26+293641.3,1871940,99760,8306
587736914607014086,original,99951,J145843.43+104217.1,1383321,99951,7114
587736915140739226,original,100024,J142939.58+121344.9,1405904,100024,6499
587736915146703138,original,100143,J152435.18+100053.8,1373365,100143,7670
587736915148013896,original,100177,J153641.82+092642.2,3849947,100177,7895
587736915149324685,original,100198,J154836.44+084747.9,3567877,100198,8044
587736915674529829,original,100241,J140132.75+133206.3,3558151,100241,6039
587736915675971695,original,100253,J141452.92+131120.0,1424996,100253,6256
587736915678134379,original,100290,J143519.57+122820.5,3829437,100290,6632
587736915680297059,original,100329,CGCG 076-094,53322,100329,7042
587736915680624703,original,100334,CGCG 076-117,53488,100334,7110
587736915688948196,original,100444,J161344.69+075648.2,1335071,100444,8456
587736916213563429,original,100482,NGC 5583,51313,100482,6360
587736916216250685,original,100512,J144658.06+122526.6,1409274,100512,6865
587736916217299127,original,100523,J145624.34+120840.2,1404505,100523,7082
587736916218675440,original,100554,J150925.23+113035.7,3840840,100554,7311
587736916218937373,original,100558,CGCG 077-035 NED02,.......,100558,7346
587736916220641639,original,100581,J152727.83+104350.9,3847008,100581,7709
587736916226933400,original,100656,J162423.62+074647.3,1330669,100656,8617
587736916749254670,original,100666,J141056.05+140947.9,1450905,100666,6198
587736916751155231,original,100690,CGCG 075-049,51737,100690,6475
587736916752400639,original,100705,J144018.62+130205.0,1421383,100705,6773
587736916754301080,original,100736,J145745.68+122722.8,1409886,100736,7106
587736916762362003,original,100830,J161122.77+084813.9,4121033,100830,8419
587736919432167635,original,100874,J160004.64+291716.3,3089162,100874,8207
587736919433609544,original,100901,J161215.30+272100.6,1805388,100901,8435
587736919436492922,original,100962,CGCG 138-039,58537,100962,8777
587736919439048963,original,100984,J165356.25+192803.8,1593376,100984,9037
587736919975460933,original,101143,J165126.12+202259.4,1625669,101143,8987
587736920505057473,original,101163,J155449.18+310739.1,1932935,101163,8123
587736921043566767,original,101344,J161016.92+290733.2,3089166,101344,8385
587736940370788366,original,101448,J141403.15+352310.7,2063708,101448,6246
587736940377931873,original,101555,J152548.10+290406.9,1854696,101555,7688
587736940379701447,original,101585,J154155.63+270755.7,3851698,101585,7939
587736940907593782,original,101609,CGCG 191-066,50870,101609,6253
587736940908380346,original,101615,J142226.15+351821.2,2062508,101615,6372
587736940908511450,original,101620,MCG +06-32-024,51443,101620,6404
587736940912312440,original,101710,J150227.47+315233.6,1968945,101710,7169
587736940914409748,original,101767,J152246.04+295253.9,1881684,101767,7635
587736940914409799,original,101768,J152256.04+295056.0,3845576,101768,7643
587736941443678315,original,101793,J140619.07+365000.8,2087790,101793,6136
587736941447020761,original,101835,J144200.45+341225.9,2045541,101835,6785
587736941448134756,original,101852,LCSB S2104O,.......,101852,7007
587736941449314453,original,101872,J150448.17+321528.0,1988388,101872,7226
587736941450952918,original,101908,J152028.85+302437.2,54736,101908,7577
587736941987430588,original,102032,J151729.53+311952.3,1942184,102032,7503
587736941987692788,original,102044,J152010.05+305958.1,1927097,102044,7566
587736941987758268,original,102045,J152035.17+305858.2,3565178,102045,7594
587736941989134542,original,102091,J153320.93+292527.7,1865868,102091,7830
587736941990510901,original,102127,J154625.45+275501.0,3853128,102127,8012
587736941991231765,original,102145,J155243.85+270638.6,1798064,102145,8089
587736941991690535,original,102163,J155626.30+262749.8,1777205,102163,8138
587736941993459892,original,102202,J161112.55+242116.5,1705432,102202,8399
587736941993853185,original,102211,J161502.20+235329.9,3862248,102211,8465
587736941995622786,original,102242,J162943.77+214145.6,3866749,102242,8740
587736941996736548,original,102264,CGCG 109-036,58652,102264,8834
587736942518796509,original,102319,J142242.37+363837.4,99819,102319,6377
587736942522073265,original,102370,J145659.98+335047.9,4117800,102370,7086
587736942524104879,original,102388,J151625.13+315109.6,1967759,102388,7479
587736942527971660,original,102493,J155233.12+274031.6,1814933,102493,8087
587736942528692330,original,102534,MRK 0492,56547,102534,8174
587736942529347601,original,102568,CGCG 137-026,56910,102568,8288
587736942529937612,original,102580,CGCG 137-048,57327,102580,8376
587736942530986316,original,102588,J161810.47+235139.9,1695045,102588,8522
587736962922053676,original,102818,J143508.99+321259.1,3088907,102818,6626
587736964531421324,original,102949,J142417.42+342047.0,3088664,102949,6410
587736975272116542,original,103073,J152215.84+272724.1,54865,103073,7628
587736975275131087,original,103115,J154920.74+241848.3,1704491,103115,8051
587736975806955576,original,103185,J150329.52+294535.0,1877144,103185,7189
587736975809904866,original,103307,J153102.37+265144.3,1790591,103307,7772
587736975813181776,original,103353,J155957.25+231640.6,1684574,103353,8203
587736976343498875,original,103453,J150124.24+302632.9,3838626,103453,7160
587736976344547467,original,103468,J151054.95+292601.7,1866157,103468,7335
587736976345595975,original,103493,UGC 09820,54790,103493,7610
587736976348545045,original,103562,J154802.75+252621.6,3089528,103562,8024
587736976348807199,original,103568,CGCG 136-092,56163,103568,8061
587736976349397295,original,103580,CGCG 137-001 NED01,.......,103580,8126
587736976352936278,original,103640,J162535.17+201646.7,1622479,103640,8657
587736976353460715,original,103653,J163001.54+193551.1,1598415,103653,8746
587736976879911146,original,103703,J145752.08+311634.5,1939672,103703,7107
587736976881418386,original,103738,J151203.64+295144.2,1880969,103738,7372
587736976883384541,original,103804,J153040.50+275923.2,1823279,103804,7767
587736976883908944,original,103826,J153530.18+271744.9,3849558,103826,7867
587736976887251070,original,103894,CGCG 137-034,57049,103894,8310
587736976892101328,original,103990,J164517.29+174116.5,1538995,103990,8914
587736977418354886,original,104050,J151331.38+301432.0,1895947,104050,7420
587736977419141365,original,104067,J152059.74+292146.0,1863886,104067,7606
587736979568263262,original,104279,J164349.55+464344.5,2286172,104279,8898
587736979574489223,original,104364,J171910.55+341135.4,.......,104364,9222
587736979575931328,original,104377,J172545.74+311406.6,3883699,104377,9270
587736980104020101,original,104486,CGCG 251-036,58679,104486,8838
587736980107690251,original,104540,J170148.21+415607.8,2189421,104540,9073
587736980109787488,original,104596,J171259.91+373614.5,2104798,104596,9174
587736980110377074,original,104605,UGC 10782,59969,104605,9196
587736980638924859,original,104727,MCG +09-27-035,58047,104727,8626
587736980639580187,original,104736,I Zw 154,58343,104736,8739
587736980640497683,original,104743,J163644.74+500908.9,2364442,104743,8819
587736980645544294,original,104830,J170934.84+400613.2,2160632,104830,9138
587736980645872051,original,104857,J171108.37+392211.8,2148581,104857,9145
587736980647641517,original,104889,J171951.99+354351.6,3881919,104889,9225
587736981171798182,original,104955,J154548.70+603348.5,2603853,104955,8003
587736981174747326,original,104992,J161737.99+551853.0,2497792,104992,8509
587736981176844366,original,105035,J163544.20+512256.7,2393167,105035,8806
587736981177237721,original,105043,J163820.6+502953.,.......,105043,8835
587736981179334963,original,105062,J165351.31+462948.3,2282221,105062,9033
587736981182611790,original,105103,J171237.45+394935.3,2156285,105103,9171
587736981183332515,original,105135,J171618.33+382139.0,2817049,105135,9199
587736981183725660,original,105148,J171722.59+373230.9,2103294,105148,9207
587736981711159477,original,105235,J161616.18+562503.6,2536134,105235,8494
587736981712208081,original,105260,J162552.75+542929.5,2471213,105260,8666
587737808494985297,original,105409,J080025.52+475604.5,2307215,105409,198
587737808501080141,original,105493,J085709.71+590918.8,3735917,105493,796
587737808503242757,original,105515,CGCG 312-010,26782,105515,1148
587737809031594169,original,105634,J075634.83+473349.9,2300426,105634,177
587737809032249417,original,105641,J080111.38+485430.6,2328548,105641,202
587737809037951225,original,105718,J085535.58+592204.7,.......,105718,777
587737809565385058,original,105775,J073457.63+414426.1,2186051,105775,31
587737809571741888,original,105878,UGC 04335,23412,105878,395
587737809573183579,original,105901,J083344.83+564912.6,.......,105901,548
587737810104287350,original,106009,UGC 04000,21708,106009,69
587737810648957099,original,106283,J085201.73+605823.3,3734905,106283,727
587737810651840576,original,106322,VII Zw 284,27265,106322,1259
587737825139556530,original,106358,J081331.14+504353.2,2380785,106358,325
587737826207728010,original,106708,J073224.01+401244.3,2162405,106708,29
587737826209890568,original,106749,J074423.48+443140.1,2246264,106749,66
587737826750824766,original,107026,J081207.53+524429.9,3727662,107026,298
587737826752200930,original,107042,J082349.01+552149.1,2499411,107042,423
587737826757574766,original,107094,J093106.99+641441.8,3743207,107094,1221
587737827285270704,original,107176,KUG 0747+484,.......,107176,114
587737827285991741,original,107183,J075618.15+494333.5,3087375,107183,174
587737827288809605,original,107231,CGCG 263-022,23343,107231,368
587737827825549385,original,107321,J081609.71+550053.1,2487717,107321,348
587737933044842843,original,107367,J072853.13+411828.2,2179018,107367,23
587738065657200978,original,107479,J080607.45+524727.9,2423798,107479,253
587738066190532935,original,107685,J073941.88+455445.6,2272351,107685,40
587738066192630071,original,107713,CGCG 236-009,22075,107713,144
587738066198659295,original,107829,J084826.89+613628.8,2621183,107829,693
587738066202984608,original,107867,CGCG 312-029,28802,107867,1495
587738066725110342,original,107884,J072505.45+412537.6,2180937,107884,20
587738066728059218,original,107940,J074112.16+472722.2,2298536,107940,50
587738066728190227,original,107942,J074140.06+474117.0,3723567,107942,54
587738066732056746,original,108010,MCG +09-14-010,22871,108010,279
587738067262308363,original,108110,J072420.70+420900.4,2193308,108110,18
587738067265126728,original,108154,J073929.81+480500.9,2310166,108154,39
587738067265585437,original,108170,J074216.56+485923.7,2330596,108170,58
587738067267289243,original,108206,KUG 0750+525,.......,108206,148
587738067269976257,original,108266,CGCG 287-065,23189,108266,349
587738067807633602,original,108504,J082139.45+592453.5,2590197,108504,406
587738068342341714,original,108568,CGCG 262-055,22422,108568,191
587738068347060263,original,108580,J084854.28+641428.0,.......,108580,702
587738195049382055,original,108845,J093928.55+664013.8,3745077,108845,1312
587738195573604699,original,108904,J073137.62+432952.5,2222182,108904,28
587738196112048317,original,109152,J073746.32+465706.2,3723004,109152,35
587738196647281065,original,109317,J072717.69+434705.3,2229046,109317,21
587738196650164241,original,109367,IC 0472,21665,109367,64
587738196651016301,original,109379,J074953.99+512411.5,2393512,109379,105
587738196651475177,original,109391,J075236.87+522422.1,2414133,109391,138
587738196651540787,original,109395,J075241.23+523347.9,2418109,109395,139
587738196652982642,original,109406,CGCG 262-067,22657,109406,220
587738196653113607,original,109408,J080526.35+553533.5,3726639,109408,249
587738196658225313,original,109480,J090300.43+645804.0,2673306,109480,859
587738196660060316,original,109504,J093258.90+675209.6,2707508,109504,1245
587738197187362850,original,109558,J074328.51+502850.5,2374272,109558,63
587738197188149600,original,109578,J074844.18+521329.8,2409705,109578,98
587738197189722270,original,109600,J080012.04+552212.2,22422,109600,195
587738197190312039,original,109621,CGCG 287-039,22689,109621,243
587738197191098447,original,109630,SBS 0808+580B,23022,109630,319
587738197191295003,original,109644,VII Zw 221,23112,109644,334
587738197195948179,original,109709,J091257.94+663520.3,2688803,109709,970
587738371135701053,original,109750,UGC 04406,23688,109750,445
587738371667919367,original,109762,J074825.55+171028.6,4081939,109762,97
587738371668377725,original,109770,J075219.78+174210.5,1539380,109770,130
