ra,dec,smooth-or-featured-gz2_smooth,smooth-or-featured-gz2_featured-or-disk,smooth-or-featured-gz2_artifact,disk-edge-on-gz2_yes,disk-edge-on-gz2_no,bar-gz2_yes,bar-gz2_no,has-spiral-arms-gz2_yes,has-spiral-arms-gz2_no,bulge-size-gz2_no,bulge-size-gz2_just-noticeable,bulge-size-gz2_obvious,bulge-size-gz2_dominant,something-odd-gz2_yes,something-odd-gz2_no,how-rounded-gz2_round,how-rounded-gz2_in-between,how-rounded-gz2_cigar,bulge-shape-gz2_round,bulge-shape-gz2_boxy,bulge-shape-gz2_no-bulge,spiral-winding-gz2_tight,spiral-winding-gz2_medium,spiral-winding-gz2_loose,spiral-arm-count-gz2_1,spiral-arm-count-gz2_2,spiral-arm-count-gz2_3,spiral-arm-count-gz2_4,spiral-arm-count-gz2_more-than-4,spiral-arm-count-gz2_cant-tell,smooth-or-featured-gz2_total-votes,smooth-or-featured-gz2_smooth_fraction,smooth-or-featured-gz2_featured-or-disk_fraction,smooth-or-featured-gz2_artifact_fraction,disk-edge-on-gz2_total-votes,disk-edge-on-gz2_yes_fraction,disk-edge-on-gz2_no_fraction,has-spiral-arms-gz2_total-votes,has-spiral-arms-gz2_yes_fraction,has-spiral-arms-gz2_no_fraction,bar-gz2_total-votes,bar-gz2_yes_fraction,bar-gz2_no_fraction,bulge-size-gz2_total-votes,bulge-size-gz2_dominant_fraction,bulge-size-gz2_obvious_fraction,bulge-size-gz2_just-noticeable_fraction,bulge-size-gz2_no_fraction,something-odd-gz2_total-votes,something-odd-gz2_yes_fraction,something-odd-gz2_no_fraction,how-rounded-gz2_total-votes,how-rounded-gz2_round_fraction,how-rounded-gz2_in-between_fraction,how-rounded-gz2_cigar_fraction,bulge-shape-gz2_total-votes,bulge-shape-gz2_round_fraction,bulge-shape-gz2_boxy_fraction,bulge-shape-gz2_no-bulge_fraction,spiral-winding-gz2_total-votes,spiral-winding-gz2_tight_fraction,spiral-winding-gz2_medium_fraction,spiral-winding-gz2_loose_fraction,spiral-arm-count-gz2_total-votes,spiral-arm-count-gz2_1_fraction,spiral-arm-count-gz2_2_fraction,spiral-arm-count-gz2_3_fraction,spiral-arm-count-gz2_4_fraction,spiral-arm-count-gz2_more-than-4_fraction,spiral-arm-count-gz2_cant-tell_fraction,file_loc,subfolder,iauname,smooth-or-featured-gz2_semantic,disk-edge-on-gz2_semantic,has-spiral-arms-gz2_semantic,bar-gz2_semantic,bulge-size-gz2_semantic,something-odd-gz2_semantic,how-rounded-gz2_semantic,bulge-shape-gz2_semantic,spiral-winding-gz2_semantic,spiral-arm-count-gz2_semantic,summary,leaf_prob,label,filename,id_str,objid,sample,asset_id,name,pgc,img_name,row_txt
128.13949585,43.979206085200005,1,40,1,0,40,39,1,21,19,0,27,11,2,32,9,1,0,0,0,0,0,17,4,0,4,8,1,2,0,6,42,0.023809523809523808,0.9523809523809523,0.023809523809523808,40,0.0,1.0,40,0.525,0.475,40,0.975,0.025,40,0.05,0.275,0.675,0.0,41,0.7804878048780488,0.21951219512195122,1,1.0,0.0,0.0,0,,,,21,0.8095238095238095,0.19047619047619047,0.0,21,0.19047619047619047,0.38095238095238093,0.047619047619047616,0.09523809523809523,0.0,0.2857142857142857,data/gz2/images/587728/587728931877224676.jpg,587728,J083233.47+435845.1,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_yes,bar-gz2_yes,bulge-size-gz2_just-noticeable,something-odd-gz2_yes,-,-,-,-,barred_spiral,0.4875,5,587728931877224676.jpg,587728931877224676,587728931877224676,original,27870,J083233.42+435844.6,2233704,27870,525
161.914459229,38.9526786804,19,26,2,0,26,19,7,6,20,0,10,15,1,24,21,16,3,0,0,0,0,6,0,0,1,1,0,0,0,4,47,0.40425531914893614,0.5531914893617021,0.0425531914893617,26,0.0,1.0,26,0.23076923076923078,0.7692307692307693,26,0.7307692307692307,0.2692307692307692,26,0.038461538461538464,0.5769230769230769,0.38461538461538464,0.0,45,0.5333333333333333,0.4666666666666667,19,0.8421052631578947,0.15789473684210525,0.0,0,,,,6,1.0,0.0,0.0,6,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.6666666666666666,data/gz2/images/587735/587735660479643842.jpg,587735,J104739.47+385709.6,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_yes,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,,1.0,-1,587735660479643842.jpg,587735660479643842,587735660479643842,original,83400,MCG +07-22-064,32238,83400,2312
205.194061279,52.3951759338,18,19,1,2,17,11,6,5,12,0,4,11,2,21,16,10,8,0,2,0,0,4,0,1,1,0,0,0,1,3,38,0.47368421052631576,0.5,0.02631578947368421,19,0.10526315789473684,0.8947368421052632,17,0.29411764705882354,0.7058823529411765,17,0.6470588235294118,0.35294117647058826,17,0.11764705882352941,0.6470588235294118,0.23529411764705882,0.0,37,0.5675675675675675,0.43243243243243246,18,0.5555555555555556,0.4444444444444444,0.0,2,1.0,0.0,0.0,5,0.8,0.0,0.2,5,0.2,0.0,0.0,0.0,0.2,0.6,data/gz2/images/587733/587733409906819155.jpg,587733,J134046.57+522342.6,smooth-or-featured-gz2_featured-or-disk,-,-,-,-,something-odd-gz2_yes,-,-,-,-,,1.0,-1,587733409906819155.jpg,587733409906819155,587733409906819155,original,66881,J134046.61+522342.5,2413868,66881,5645
230.047821045,34.5986022949,21,18,1,0,18,0,18,6,12,0,5,7,6,28,11,16,5,0,0,0,0,2,1,3,4,2,0,0,0,0,40,0.525,0.45,0.025,18,0.0,1.0,18,0.3333333333333333,0.6666666666666666,18,0.0,1.0,18,0.3333333333333333,0.3888888888888889,0.2777777777777778,0.0,39,0.717948717948718,0.28205128205128205,21,0.7619047619047619,0.23809523809523808,0.0,0,,,,6,0.3333333333333333,0.16666666666666666,0.5,6,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,data/gz2/images/588017/588017604163076244.jpg,588017,J152011.47+343554.9,smooth-or-featured-gz2_smooth,-,-,-,-,something-odd-gz2_yes,how-rounded-gz2_round,-,-,-,smooth_round,0.4,1,588017604163076244.jpg,588017604163076244,588017604163076244,original,211784,J152011.51+343554.1,3491970,211784,7569
234.660430908,36.958366394,13,36,1,2,34,1,33,9,25,0,3,19,12,40,9,4,9,0,2,0,0,7,2,0,0,3,0,0,1,5,50,0.26,0.72,0.02,36,0.05555555555555555,0.9444444444444444,34,0.2647058823529412,0.7352941176470589,34,0.029411764705882353,0.9705882352941176,34,0.35294117647058826,0.5588235294117647,0.08823529411764706,0.0,49,0.8163265306122449,0.1836734693877551,13,0.3076923076923077,0.6923076923076923,0.0,2,1.0,0.0,0.0,9,0.7777777777777778,0.2222222222222222,0.0,9,0.0,0.3333333333333333,0.0,0.0,0.1111111111111111,0.5555555555555556,data/gz2/images/587732/587732482766143606.jpg,587732,J153838.49+365730.0,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.4852941176470588,6,587732482766143606.jpg,587732482766143606,587732482766143606,original,54624,CGCG 194-013,55672,54624,7903
205.296417236,30.3781509399,6,30,0,4,26,1,25,6,20,0,9,13,4,27,9,1,5,0,3,0,1,0,5,1,0,3,0,0,0,3,36,0.16666666666666666,0.8333333333333334,0.0,30,0.13333333333333333,0.8666666666666667,26,0.23076923076923078,0.7692307692307693,26,0.038461538461538464,0.9615384615384616,26,0.15384615384615385,0.5,0.34615384615384615,0.0,36,0.75,0.25,6,0.16666666666666666,0.8333333333333334,0.0,4,0.75,0.0,0.25,6,0.0,0.8333333333333334,0.16666666666666666,6,0.0,0.5,0.0,0.0,0.0,0.5,data/gz2/images/587739/587739505014407218.jpg,587739,J134111.14+302241.3,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.5341880341880343,6,587739505014407218.jpg,587739505014407218,587739505014407218,original,130325,MRK 0268,48432,130325,5647
207.742233276,28.1156597137,10,32,1,2,29,0,29,0,28,0,4,22,2,33,8,2,9,0,2,0,0,0,0,0,0,0,0,0,0,0,43,0.23255813953488372,0.7441860465116279,0.023255813953488372,31,0.06451612903225806,0.9354838709677419,28,0.0,1.0,29,0.0,1.0,28,0.07142857142857142,0.7857142857142857,0.14285714285714285,0.0,41,0.8048780487804879,0.1951219512195122,11,0.18181818181818182,0.8181818181818182,0.0,2,1.0,0.0,0.0,0,,,,0,,,,,,,data/gz2/images/587739/587739720832712826.jpg,587739,J135058.13+280656.3,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.6961740435108776,6,587739720832712826.jpg,587739720832712826,587739720832712826,original,138380,J135058.10+280656.4,3814768,138380,5812
125.098564148,21.1314678192,7,31,0,17,14,2,12,1,13,0,0,7,7,24,14,1,5,1,17,0,0,1,0,0,0,0,0,0,0,1,38,0.18421052631578946,0.8157894736842105,0.0,31,0.5483870967741935,0.45161290322580644,14,0.07142857142857142,0.9285714285714286,14,0.14285714285714285,0.8571428571428571,14,0.5,0.5,0.0,0.0,38,0.631578947368421,0.3684210526315789,7,0.14285714285714285,0.7142857142857143,0.14285714285714285,17,1.0,0.0,0.0,1,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,data/gz2/images/587739/587739115237343496.jpg,587739,J082023.65+210753.3,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_yes,has-spiral-arms-gz2_no,bar-gz2_no,deadlock,something-odd-gz2_yes,-,-,-,-,,1.0,-1,587739115237343496.jpg,587739115237343496,587739115237343496,original,118769,NGC 2562,23395,118769,375
136.627502441,16.8180122375,26,21,1,0,21,2,19,2,19,0,8,10,3,29,18,19,7,0,0,0,0,0,2,0,0,2,0,0,0,0,48,0.5416666666666666,0.4375,0.020833333333333332,21,0.0,1.0,21,0.09523809523809523,0.9047619047619048,21,0.09523809523809523,0.9047619047619048,21,0.14285714285714285,0.47619047619047616,0.38095238095238093,0.0,47,0.6170212765957447,0.3829787234042553,26,0.7307692307692307,0.2692307692307692,0.0,0,,,,2,0.0,1.0,0.0,2,0.0,1.0,0.0,0.0,0.0,0.0,data/gz2/images/587741/587741816239751475.jpg,587741,J090630.60+164904.8,smooth-or-featured-gz2_smooth,-,-,-,-,something-odd-gz2_yes,how-rounded-gz2_round,-,-,-,smooth_round,0.39583333333333326,1,587741816239751475.jpg,587741816239751475,587741816239751475,original,160135,J090630.57+164904.4,1517723,160135,894
153.852310181,26.1433734894,9,21,0,0,21,5,16,1,20,2,4,12,3,25,5,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,30,0.3,0.7,0.0,21,0.0,1.0,21,0.047619047619047616,0.9523809523809523,21,0.23809523809523808,0.7619047619047619,21,0.14285714285714285,0.5714285714285714,0.19047619047619047,0.09523809523809523,30,0.8333333333333334,0.16666666666666666,9,1.0,0.0,0.0,0,,,,1,0.0,0.0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,data/gz2/images/587741/587741532778791096.jpg,587741,J101524.55+260836.1,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.5079365079365079,6,587741532778791096.jpg,587741532778791096,587741532778791096,original,152329,J101524.52+260836.1,1764379,152329,1764
153.964263916,24.728038787800003,8,26,0,4,22,4,18,9,13,0,19,3,0,19,15,1,6,1,3,0,1,4,5,0,0,3,0,0,0,6,34,0.23529411764705882,0.7647058823529411,0.0,26,0.15384615384615385,0.8461538461538461,22,0.4090909090909091,0.5909090909090909,22,0.18181818181818182,0.8181818181818182,22,0.0,0.13636363636363635,0.8636363636363636,0.0,34,0.5588235294117647,0.4411764705882353,8,0.125,0.75,0.125,4,0.75,0.0,0.25,9,0.4444444444444444,0.5555555555555556,0.0,9,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,data/gz2/images/587741/587741709948354703.jpg,587741,J101551.42+244340.9,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_just-noticeable,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.31283422459893045,6,587741709948354703.jpg,587741709948354703,587741709948354703,original,157266,J101551.39+244340.8,1714806,157266,1767
230.594497681,20.7721424103,18,20,0,0,20,0,20,1,19,0,4,14,2,29,9,6,12,0,0,0,0,1,0,0,0,0,0,0,0,1,38,0.47368421052631576,0.5263157894736842,0.0,20,0.0,1.0,20,0.05,0.95,20,0.0,1.0,20,0.1,0.7,0.2,0.0,38,0.7631578947368421,0.23684210526315788,18,0.3333333333333333,0.6666666666666666,0.0,0,,,,1,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,data/gz2/images/587739/587739811567632543.jpg,587739,J152222.67+204619.6,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.49999999999999994,6,587739811567632543.jpg,587739811567632543,587739811567632543,original,141557,J152222.71+204620.0,1635587,141557,7629
176.622955322,34.0687980652,14,17,3,0,17,1,16,1,16,0,2,14,1,21,10,6,8,0,0,0,0,1,0,0,1,0,0,0,0,0,34,0.4117647058823529,0.5,0.08823529411764706,17,0.0,1.0,17,0.058823529411764705,0.9411764705882353,17,0.058823529411764705,0.9411764705882353,17,0.058823529411764705,0.8235294117647058,0.11764705882352941,0.0,31,0.6774193548387096,0.3225806451612903,14,0.42857142857142855,0.5714285714285714,0.0,0,,,,1,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,data/gz2/images/587739/587739406242283629.jpg,587739,J114629.51+340407.6,smooth-or-featured-gz2_featured-or-disk,-,-,-,-,something-odd-gz2_yes,-,-,-,-,,1.0,-1,587739406242283629.jpg,587739406242283629,587739406242283629,original,126059,J114629.51+340408.1,2043341,126059,3470
229.585952759,19.6266365051,17,34,2,1,33,1,32,8,25,0,3,20,10,36,15,3,14,0,1,0,0,6,2,0,2,1,0,0,0,5,53,0.32075471698113206,0.6415094339622641,0.03773584905660377,34,0.029411764705882353,0.9705882352941176,33,0.24242424242424243,0.7575757575757576,33,0.030303030303030304,0.9696969696969697,33,0.30303030303030304,0.6060606060606061,0.09090909090909091,0.0,51,0.7058823529411765,0.29411764705882354,17,0.17647058823529413,0.8235294117647058,0.0,1,1.0,0.0,0.0,8,0.75,0.25,0.0,8,0.25,0.125,0.0,0.0,0.0,0.625,data/gz2/images/587739/587739827134202035.jpg,587739,J151820.62+193735.8,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.45740423098913663,6,587739827134202035.jpg,587739827134202035,587739827134202035,original,142531,J151820.64+193735.9,1599536,142531,7531
169.49118042,22.5029716492,16,15,3,0,15,7,8,3,12,0,1,7,7,20,11,8,8,0,0,0,0,1,1,1,1,2,0,0,0,0,34,0.47058823529411764,0.4411764705882353,0.08823529411764706,15,0.0,1.0,15,0.2,0.8,15,0.4666666666666667,0.5333333333333333,15,0.4666666666666667,0.4666666666666667,0.06666666666666667,0.0,31,0.6451612903225806,0.3548387096774194,16,0.5,0.5,0.0,0,,,,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,data/gz2/images/587742/587742014888280163.jpg,587742,J111757.88+223010.6,smooth-or-featured-gz2_smooth,-,-,-,-,something-odd-gz2_yes,-,-,-,-,,1.0,-1,587742014888280163.jpg,587742014888280163,587742014888280163,original,164904,LSBC F570-01,.......,164904,2954
211.156402588,10.9783239365,7,39,0,1,38,11,27,27,11,0,4,30,4,35,11,5,2,0,1,0,0,14,11,2,10,6,2,0,0,9,46,0.15217391304347827,0.8478260869565217,0.0,39,0.02564102564102564,0.9743589743589743,38,0.7105263157894737,0.2894736842105263,38,0.2894736842105263,0.7105263157894737,38,0.10526315789473684,0.7894736842105263,0.10526315789473684,0.0,46,0.7608695652173914,0.2391304347826087,7,0.7142857142857143,0.2857142857142857,0.0,1,1.0,0.0,0.0,27,0.5185185185185185,0.4074074074074074,0.07407407407407407,27,0.37037037037037035,0.2222222222222222,0.07407407407407407,0.0,0.0,0.3333333333333333,data/gz2/images/587736/587736477588390083.jpg,587736,J140437.53+105841.9,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_yes,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,spiral-winding-gz2_tight,spiral-arm-count-gz2_1,unbarred_spiral,0.41704805491990843,4,587736477588390083.jpg,587736477588390083,587736477588390083,original,88789,CGCG 074-080,50173,88789,6106
198.312393188,53.2053413391,6,28,0,1,27,21,6,8,19,0,7,17,3,21,13,1,5,0,1,0,0,4,3,1,1,5,0,0,0,2,34,0.17647058823529413,0.8235294117647058,0.0,28,0.03571428571428571,0.9642857142857143,27,0.2962962962962963,0.7037037037037037,27,0.7777777777777778,0.2222222222222222,27,0.1111111111111111,0.6296296296296297,0.25925925925925924,0.0,34,0.6176470588235294,0.38235294117647056,6,0.16666666666666666,0.8333333333333334,0.0,1,1.0,0.0,0.0,8,0.5,0.375,0.125,8,0.125,0.625,0.0,0.0,0.0,0.25,data/gz2/images/587733/587733195161010321.jpg,587733,J131314.97+531219.2,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_yes,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,,1.0,-1,587733195161010321.jpg,587733195161010321,587733195161010321,original,65302,J131314.97+531219.0,3087139,65302,5065
151.637573242,53.6100349426,4,34,1,1,33,1,32,0,33,0,0,25,8,33,5,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0.10256410256410256,0.8717948717948718,0.02564102564102564,34,0.029411764705882353,0.9705882352941176,33,0.0,1.0,33,0.030303030303030304,0.9696969696969697,33,0.24242424242424243,0.7575757575757576,0.0,0.0,38,0.868421052631579,0.13157894736842105,4,0.5,0.5,0.0,1,1.0,0.0,0.0,0,,,,0,,,,,,,data/gz2/images/587732/587732050559369348.jpg,587732,J100633.01+533636.1,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.8205128205128205,6,587732050559369348.jpg,587732050559369348,587732050559369348,original,50228,J100633.04+533635.6,2445881,50228,1615
241.241317749,14.1375799179,0,40,0,1,39,9,30,39,0,0,4,28,7,21,19,1,0,0,0,0,0,4,18,17,0,39,0,0,0,0,40,0.0,1.0,0.0,40,0.025,0.975,39,1.0,0.0,39,0.23076923076923078,0.7692307692307693,39,0.1794871794871795,0.717948717948718,0.10256410256410256,0.0,40,0.525,0.475,1,1.0,0.0,0.0,0,,,,39,0.10256410256410256,0.46153846153846156,0.4358974358974359,39,0.0,1.0,0.0,0.0,0.0,0.0,data/gz2/images/587742/587742615099146322.jpg,587742,J160457.90+140818.9,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_yes,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,spiral-winding-gz2_medium,spiral-arm-count-gz2_2,unbarred_spiral,0.75,4,587742615099146322.jpg,587742615099146322,587742615099146322,original,178561,KUG 1602+142,57012,178561,8302
216.119430542,8.072513580319999,6,44,2,2,42,35,7,6,36,2,12,25,3,44,6,0,5,1,2,0,0,3,2,1,0,4,0,0,0,2,52,0.11538461538461539,0.8461538461538461,0.038461538461538464,44,0.045454545454545456,0.9545454545454546,42,0.14285714285714285,0.8571428571428571,42,0.8333333333333334,0.16666666666666666,42,0.07142857142857142,0.5952380952380952,0.2857142857142857,0.047619047619047616,50,0.88,0.12,6,0.0,0.8333333333333334,0.16666666666666666,2,1.0,0.0,0.0,6,0.5,0.3333333333333333,0.16666666666666666,6,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,data/gz2/images/588017/588017990694862949.jpg,588017,J142428.66+080421.0,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_yes,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,,1.0,-1,588017990694862949.jpg,588017990694862949,588017990694862949,original,230068,J142428.64+080421.5,3825659,230068,6412
218.83152771,12.4724063873,3,40,1,0,40,9,31,28,12,0,16,19,5,22,21,2,1,0,0,0,0,9,14,5,2,18,1,0,0,7,44,0.06818181818181818,0.9090909090909091,0.022727272727272728,40,0.0,1.0,40,0.7,0.3,40,0.225,0.775,40,0.125,0.475,0.4,0.0,43,0.5116279069767442,0.4883720930232558,3,0.6666666666666666,0.3333333333333333,0.0,0,,,,28,0.32142857142857145,0.5,0.17857142857142858,28,0.07142857142857142,0.6428571428571429,0.03571428571428571,0.0,0.0,0.25,data/gz2/images/587736/587736915678134379.jpg,587736,J143519.56+122820.6,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_yes,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,spiral-winding-gz2_medium,spiral-arm-count-gz2_2,unbarred_spiral,0.49318181818181817,4,587736915678134379.jpg,587736915678134379,587736915678134379,original,100290,J143519.57+122820.5,3829437,100290,6632
242.695098877,52.4683837891,20,24,2,1,23,2,21,7,16,0,1,10,12,23,21,14,6,0,1,0,0,1,3,3,0,6,0,1,0,0,46,0.43478260869565216,0.5217391304347826,0.043478260869565216,24,0.041666666666666664,0.9583333333333334,23,0.30434782608695654,0.6956521739130435,23,0.08695652173913043,0.9130434782608695,23,0.5217391304347826,0.43478260869565216,0.043478260869565216,0.0,44,0.5227272727272727,0.4772727272727273,20,0.7,0.3,0.0,1,1.0,0.0,0.0,7,0.14285714285714285,0.42857142857142855,0.42857142857142855,7,0.0,0.8571428571428571,0.0,0.14285714285714285,0.0,0.0,data/gz2/images/587729/587729228226756797.jpg,587729,J161046.82+522806.1,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_dominant,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.31758034026465026,6,587729228226756797.jpg,587729228226756797,587729228226756797,original,32668,J161046.83+522805.7,3133358,32668,8391
136.370483398,33.3886070251,5,45,2,1,44,5,39,12,32,0,7,29,8,35,15,2,3,0,1,0,0,4,7,1,0,7,0,0,0,5,52,0.09615384615384616,0.8653846153846154,0.038461538461538464,45,0.022222222222222223,0.9777777777777777,44,0.2727272727272727,0.7272727272727273,44,0.11363636363636363,0.8863636363636364,44,0.18181818181818182,0.6590909090909091,0.1590909090909091,0.0,50,0.7,0.3,5,0.4,0.6,0.0,1,1.0,0.0,0.0,12,0.3333333333333333,0.5833333333333334,0.08333333333333333,12,0.0,0.5833333333333334,0.0,0.0,0.0,0.4166666666666667,data/gz2/images/587735/587735240640102602.jpg,587735,J090528.91+332318.9,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.5454545454545455,6,587735240640102602.jpg,587735240640102602,587735240640102602,original,78819,J090528.94+332318.8,2030972,78819,884
245.235794067,27.4173984528,18,24,1,0,24,12,11,8,16,0,2,19,3,25,17,14,3,1,0,0,0,5,3,0,0,7,0,0,0,1,43,0.4186046511627907,0.5581395348837209,0.023255813953488372,24,0.0,1.0,24,0.3333333333333333,0.6666666666666666,23,0.5217391304347826,0.4782608695652174,24,0.125,0.7916666666666666,0.08333333333333333,0.0,42,0.5952380952380952,0.40476190476190477,18,0.7777777777777778,0.16666666666666666,0.05555555555555555,0,,,,8,0.625,0.375,0.0,8,0.0,0.875,0.0,0.0,0.0,0.125,data/gz2/images/588018/588018089472885044.jpg,588018,J162056.58+272502.6,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_yes,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,,1.0,-1,588018089472885044.jpg,588018089472885044,588018089472885044,original,233360,J162056.58+272502.6,1807501,233360,8572
206.724304199,56.9945030212,1,31,0,0,31,31,0,13,18,0,6,21,4,22,10,0,1,0,0,0,0,10,2,1,0,11,0,0,0,2,32,0.03125,0.96875,0.0,31,0.0,1.0,31,0.41935483870967744,0.5806451612903226,31,1.0,0.0,31,0.12903225806451613,0.6774193548387096,0.1935483870967742,0.0,32,0.6875,0.3125,1,0.0,1.0,0.0,0,,,,13,0.7692307692307693,0.15384615384615385,0.07692307692307693,13,0.0,0.8461538461538461,0.0,0.0,0.0,0.15384615384615385,data/gz2/images/587733/587733422795391060.jpg,587733,J134653.83+565940.2,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_yes,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,,1.0,-1,587733422795391060.jpg,587733422795391060,587733422795391060,original,68019,J134653.85+565940.5,2554046,68019,5730
146.793746948,20.2136726379,6,53,2,2,51,24,27,14,37,0,7,37,7,47,12,1,5,0,2,0,0,4,9,1,0,11,0,0,0,3,61,0.09836065573770492,0.8688524590163934,0.03278688524590164,53,0.03773584905660377,0.9622641509433962,51,0.27450980392156865,0.7254901960784313,51,0.47058823529411764,0.5294117647058824,51,0.13725490196078433,0.7254901960784313,0.13725490196078433,0.0,59,0.7966101694915254,0.2033898305084746,6,0.16666666666666666,0.8333333333333334,0.0,2,1.0,0.0,0.0,14,0.2857142857142857,0.6428571428571429,0.07142857142857142,14,0.0,0.7857142857142857,0.0,0.0,0.0,0.21428571428571427,data/gz2/images/587741/587741816781078606.jpg,587741,J094710.50+201249.2,smooth-or-featured-gz2_featured-or-disk,disk-edge-on-gz2_no,has-spiral-arms-gz2_no,bar-gz2_no,bulge-size-gz2_obvious,something-odd-gz2_yes,-,-,-,-,featured_without_bar_or_spiral,0.3211186113789778,6,587741816781078606.jpg,587741816781078606,587741816781078606,original,160451,J094710.49+201249.1,1620176,160451,1377
